DC_DIST,SECTOR,DISPATCH_DATE,DISPATCH_TIME,LOCATION_BLOCK,UCR_GENERAL,OBJ_ID,TEXT_GENERAL_CODE,POINT_X,POINT_Y
25,2,2012-04-01,02:19:00,4500 BLOCK N 3RD ST,100,1,Homicide - Criminal,-75.13123343,40.01999069
25,1,2012-04-15,11:06:00,1200 BLOCK W CAMBRIA ST,100,1,Homicide - Criminal ,-75.15073346,39.99666782
25,2,2012-04-30,20:30:00,4500 BLOCK N LAWRENCE ST,100,1,Homicide - Criminal,-75.13323315,40.01988919
25,1,2012-05-01,06:21:00,1300 BLOCK W ERIE AVE,100,1,Homicide - Criminal,-75.14962028,40.00909589
25,1,2012-05-10,23:30:00,1000 BLOCK W ONTARIO ST,100,1,Homicide - Justifiable ,-75.14536125,40.00383102
25,2,2012-05-12,05:54:00,700 BLOCK MAPLE LA,100,1,Homicide - Criminal,-75.10845523,40.02028361
25,2,2012-05-14,19:35:00,800 BLOCK W LYCOMING ST,100,1,Homicide - Criminal,-75.14046899,40.01406428
25,1,2012-06-06,16:05:00,3400 BLOCK N MARSHALL ST,100,1,Homicide - Criminal,-75.14063728,40.0035064
25,3,2012-06-13,19:26:00,500 BLOCK E ONTARIO ST,100,1,Homicide - Justifiable ,-75.12059015,40.00055142
25,1,2012-06-21,21:20:00,3600 BLOCK N 11TH ST,100,1,Homicide - Criminal,-75.14616791,40.00709496
25,2,2012-07-13,23:27:00,4400 BLOCK RISING SUN AVE,100,1,Homicide - Justifiable ,-75.1273368,40.01837091
25,2,2012-07-16,23:11:00,4900 BLOCK BINGHAM ST,100,1,Homicide - Criminal,-75.11344869,40.02393206
25,2,2012-08-27,00:09:00,4700 BLOCK D ST,100,1,Homicide - Justifiable ,-75.11629754,40.0205897
25,2,2012-09-02,04:19:00,4800 BLOCK MASCHER ST,100,1,Homicide - Criminal,-75.1257239,40.02391283
25,3,2012-09-27,10:47:00,MASCHER ST  / W VENANGO ST,100,1,Homicide - Criminal,-75.13002093,40.00459538
25,2,2012-10-16,20:01:00,400 BLOCK E ROCKLAND ST,100,1,Homicide - Criminal,-75.11762365,40.02381454
25,3,2012-10-17,22:48:00,500 BLOCK W CAMBRIA ST,100,1,Homicide - Criminal,-75.13955178,39.99513518
25,1,2012-10-25,21:20:00,500 BLOCK W CORNWALL ST,100,1,Homicide - Criminal,-75.13808835,40.00180502
25,3,2012-10-28,11:51:00,W GLENWOOD AV  / W ALLEGHENY AV,100,1,Homicide - Criminal,-75.14417505,40.00043977
25,3,2012-11-07,19:51:00,2900 BLOCK MASCHER ST,100,1,Homicide - Criminal,-75.13201305,39.99555839
25,3,2012-11-14,18:19:00,900 BLOCK W SOMERSET ST,100,1,Homicide - Justifiable ,-75.1465207,39.9945008
25,1,2012-11-23,16:05:00,2700 BLOCK N BROAD ST,100,1,Homicide - Criminal,-75.15453051,39.99396895
25,1,2012-11-27,23:29:00,3500 BLOCK OLD YORK RD,100,1,Homicide - Criminal,-75.14790588,40.00702464
25,2,2012-12-05,16:36:00,WHITAKER AV / E WYOMING AV,100,1,Homicide - Gross Negligence,-75.11410196,40.02030017
25,3,2012-12-14,19:07:00,3300 BLOCK MASCHER ST,100,1,Homicide - Justifiable ,-75.13054362,40.00187227
25,1,2012-12-16,01:15:00,GERMANTOWN AV  / W ERIE AV,100,1,Homicide - Gross Negligence,-75.1508127,40.00920579
26,1,2012-01-08,22:53:00,2300 BLOCK N FRONT ST,100,1,Homicide - Gross Negligence,-75.13225428,39.98480436
26,3,2012-01-27,23:32:00,2500 BLOCK ARAMINGO AV,100,1,Homicide - Gross Negligence,-75.11884238,39.97826308
26,3,2012-01-29,03:53:00,2300 BLOCK RICHMOND ST,100,1,Homicide - Gross Negligence,-75.11918956,39.97341282
26,3,2012-02-10,10:49:00,1800 BLOCK E ALBERT ST,100,1,Homicide - Gross Negligence,-75.12636302,39.98931209
26,3,2012-02-28,03:47:00,2600 BLOCK E THOMPSON ST,100,1,Homicide - Gross Negligence,-75.11723746,39.97733148
26,2,2012-04-20,09:19:00,N 7TH ST  / W GIRARD AV,100,1,Homicide - Gross Negligence,-75.14815099,39.97043794
26,1,2012-05-05,09:44:00,300 BLOCK W CUMBERLAND ST,100,1,Homicide - Criminal,-75.13804029,39.98860566
26,1,2012-05-06,01:39:00,2000 BLOCK N 4TH ST,100,1,Homicide - Criminal,-75.14063477,39.98165487
26,1,2012-05-19,22:09:00,500 BLOCK W CUMBERLAND ST,100,1,Homicide - Criminal,-75.1412997,39.98910939
26,1,2012-06-02,10:32:00,200 BLOCK W LEHIGH AVE,100,1,Homicide - Gross Negligence,-75.13732437,39.99169228
26,3,2012-06-04,10:28:00,1900 BLOCK E DAUPHIN ST,100,1,Homicide - Criminal ,-75.13194274,39.98443303
26,2,2012-06-11,00:03:00,1000 BLOCK N HANCOCK ST,100,1,Homicide - Criminal,-75.13880871,39.96648467
26,2,2012-11-04,17:16:00,700 BLOCK JEFFERSON ST,100,1,Homicide - Criminal,-75.14743408,39.97438745
35,1,2011-12-31,23:49:00,5600 BLOCK N 2ND ST,100,1,Homicide - Criminal,-75.12504012,40.03715799
35,1,2012-01-01,05:32:00,5600 BLOCK N 2ND ST,100,1,Homicide - Criminal,-75.12504012,40.03715799
35,2,2012-01-14,01:11:00,600 BLOCK W ROCKLAND ST,100,1,Homicide - Criminal,-75.13644773,40.02621261
35,3,2012-01-23,21:11:00,6300 BLOCK N 21ST ST,100,1,Homicide - Criminal,-75.15549989,40.0505517
35,2,2012-01-25,14:17:00,4500 BLOCK N 19TH ST,100,1,Homicide - Criminal,-75.15638342,40.02334838
35,2,2012-01-31,16:31:00,200 BLOCK W RUSCOMB ST,100,1,Homicide - Criminal,-75.12789194,40.02663861
35,1,2012-03-02,00:28:00,1300 BLOCK W CHELTENHAM AVE,100,1,Homicide - Gross Negligence,-75.13698982,40.06177619
35,2,2012-03-04,23:14:00,1400 BLOCK W WYOMING AVE,100,1,Homicide - Justifiable ,-75.14892124,40.02474631
35,3,2012-03-12,17:31:00,2100 BLOCK CONLYN ST,100,1,Homicide - Criminal,-75.15595039,40.04276726
35,2,2012-03-14,05:31:00,5500 BLOCK N FAIRHILL ST,100,1,Homicide - Criminal ,-75.13168223,40.03557324
35,2,2012-03-22,19:00:00,N 5TH ST  / W TABOR RD,100,1,Homicide - Criminal ,-75.13088258,40.03475396
35,2,2012-04-15,00:11:00,1100 BLOCK W WYOMING AV,100,1,Homicide - Criminal,-75.14267486,40.02384927
35,1,2012-04-20,00:31:00,7000 BLOCK N 15TH ST,100,1,Homicide - Criminal,-75.14178104,40.05999598
35,1,2012-04-22,06:04:00,5800 BLOCK MASCHER ST,100,1,Homicide - Justifiable ,-75.12288559,40.04016204
35,1,2012-05-14,20:25:00,200 BLOCK SPARKS ST,100,1,Homicide - Criminal,-75.12569628,40.04467951
35,1,2012-05-15,00:45:00,200 BLOCK SPARKS ST,100,1,Homicide - Criminal,-75.12569628,40.04467951
35,2,2012-05-20,22:18:00,4600 BLOCK N SYDENHAM ST,100,1,Homicide - Criminal,-75.15072257,40.02335861
35,2,2012-05-23,08:08:00,500 BLOCK GENEVA AVE,100,1,Homicide - Criminal,-75.11436864,40.03134644
35,2,2012-05-28,19:09:00,N 10TH ST  / W ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.14159153,40.02082061
35,2,2012-05-28,22:57:00,4600 BLOCK N 16TH ST,100,1,Homicide - Criminal,-75.15102233,40.02519512
35,1,2012-05-31,22:15:00,5800 BLOCK N AMERICAN ST,100,1,Homicide - Criminal,-75.12584505,40.0391962
35,1,2012-06-30,02:28:00,6600 BLOCK N 8TH ST,100,1,Homicide - Gross Negligence,-75.13179961,40.05244492
35,1,2012-07-15,01:03:00,200 BLOCK W NEDRO AV,100,1,Homicide - Justifiable ,-75.12426241,40.04034027
35,2,2012-07-22,05:03:00,5100 BLOCK N 6TH ST,100,1,Homicide - Criminal,-75.13401054,40.02942589
35,3,2012-07-23,23:50:00,6700 BLOCK N GRATZ ST,100,1,Homicide - Criminal,-75.14833062,40.05649894
35,2,2012-07-25,00:19:00,400 BLOCK W DUNCANNON AVE,100,1,Homicide - Criminal ,-75.13089713,40.03016431
35,3,2012-08-13,18:12:00,6100 BLOCK OLD YORK RD,100,1,Homicide - Gross Negligence,-75.14548289,40.04681604
35,2,2012-08-14,17:56:00,1200 BLOCK W ROCKLAND ST,100,1,Homicide - Criminal,-75.14398614,40.02718795
35,2,2012-08-26,00:51:00,4800 BLOCK N FRANKLIN ST,100,1,Homicide - Criminal,-75.13706559,40.0262396
35,1,2012-08-27,18:00:00,200 BLOCK LINTON ST,100,1,Homicide - Criminal,-75.12484855,40.04143543
35,2,2012-08-28,23:57:00,5500 BLOCK N 10TH ST,100,1,Homicide - Criminal,-75.13823857,40.03645591
35,1,2012-09-01,23:46:00,N FRONT ST  / W CHEW AV,100,1,Homicide - Gross Negligence,-75.1210749,40.03682426
35,2,2012-09-06,00:24:00,200 BLOCK W DUNCANNON AVE,100,1,Homicide - Criminal,-75.12821453,40.02990391
35,2,2012-10-23,17:35:00,5000 BLOCK N MARVINE ST,100,1,Homicide - Criminal,-75.14208838,40.0299314
35,3,2012-10-26,14:42:00,2100 BLOCK CHELTEN AVE,100,1,Homicide - Criminal,-75.15654973,40.05186415
35,2,2012-12-11,21:38:00,N 19TH ST  / W WINGOHOCKING ST,100,1,Homicide - Criminal,-75.15651298,40.02251003
35,2,2012-12-22,09:16:00,4900 BLOCK N CARLISLE ST,100,1,Homicide - Criminal ,-75.14787691,40.02894352
39,2,2012-01-10,21:33:00,3900 BLOCK ELSER ST,100,1,Homicide - Criminal,-75.15048569,40.01324103
39,1,2012-01-24,15:56:00,5000 BLOCK TACOMA ST,100,1,Homicide - Criminal,-75.16900338,40.02559065
39,2,2012-01-31,11:52:00,4500 BLOCK WAYNE AV,100,1,Homicide - Criminal,-75.16029342,40.02131588
39,1,2012-02-09,01:31:00,5200 BLOCK W MARION    ST,100,1,Homicide - Criminal,-75.16958193,40.02905259
39,1,2012-02-10,01:36:00,5000 BLOCK PORTICO ST,100,1,Homicide - Criminal ,-75.16441376,40.02863391
39,1,2012-02-18,23:23:00,LINCOLN DR  / W RITTENHOUSE ST,100,1,Homicide - Gross Negligence,-75.18890446,40.02935224
39,1,2012-02-21,18:43:00,HENRY AV  / W SCHOOL HOUSE LA,100,1,Homicide - Gross Negligence,-75.1924071,40.02050499
39,1,2012-03-03,00:26:00,3300 BLOCK SCOTTS LN,100,1,Homicide - Gross Negligence,-75.18615163,40.01096082
39,3,2012-03-03,01:39:00,3100 BLOCK N BAMBREY ST,100,1,Homicide - Gross Negligence,-75.17211005,40.00249998
39,3,2012-03-03,08:55:00,N 26TH ST  / W STERNER ST,100,1,Homicide - Criminal,-75.17384882,39.99692064
39,3,2012-03-04,02:51:00,2700 BLOCK N 28TH ST,100,1,Homicide - Criminal,-75.17700071,39.99685473
39,2,2012-03-13,20:53:00,3500 BLOCK N 21ST ST,100,1,Homicide - Criminal,-75.16297833,40.00884414
39,2,2012-03-28,01:58:00,2300 BLOCK W HUNTING PARK AVE,100,1,Homicide - Criminal,-75.16711437,40.009843
39,1,2012-05-14,19:56:00,LINCOLN DR  / W RITTENHOUSE ST,100,1,Homicide - Gross Negligence,-75.18890446,40.02935224
39,1,2012-05-24,22:18:00,3100 BLOCK N NAPA ST,100,1,Homicide - Criminal,-75.18046422,40.00385604
39,1,2012-06-24,01:19:00,3200 BLOCK N SPANGLER ST,100,1,Homicide - Criminal,-75.18418097,40.0056605
39,3,2012-07-05,11:54:00,1400 BLOCK GLENWOOD AVENUE,100,1,Homicide - Criminal,-75.15400823,39.9967275
39,2,2012-08-04,02:11:00,4200 BLOCK WAYNE AVENUE,100,1,Homicide - Criminal,-75.1568517,40.01733814
39,1,2012-08-15,13:18:00,3200 BLOCK AUTHORITY TER,100,1,Homicide - Criminal,-75.17793943,40.01185841
39,1,2012-08-17,23:40:00,0 BLOCK W ROCKLAND ST,100,1,Homicide - Criminal,-75.16291973,40.02660824
39,2,2012-09-05,01:52:00,3200 BLOCK N 15TH ST,100,1,Homicide - Criminal,-75.15446953,40.00196275
39,2,2012-09-13,20:56:00,4200 BLOCK GERMANTOWN AV,100,1,Homicide - Criminal,-75.15515809,40.01813837
39,2,2012-10-04,23:24:00,GERMANTOWN AV / W PIKE ST,100,1,Homicide - Justifiable ,-75.15216572,40.01255003
39,1,2012-10-22,09:05:00,3100 BLOCK W SCHOOL HOUSE LN,100,1,Homicide - Gross Negligence,-75.18725857,40.02350797
39,2,2012-11-02,17:14:00,2000 BLOCK DENNIE ST,100,1,Homicide - Criminal,-75.15927785,40.01942085
39,2,2012-11-23,01:33:00,2000 BLOCK DENNIE ST,100,1,Homicide - Criminal,-75.15870112,40.01959098
39,1,2012-11-28,23:41:00,5900 BLOCK PULASKI AVE,100,1,Homicide - Criminal,-75.18218008,40.03223865
39,2,2012-12-01,12:05:00,1700 BLOCK W ERIE AV,100,1,Homicide - Criminal,-75.15640991,40.0099744
39,3,2012-12-02,02:58:00,2900 BLOCK N 27TH ST,100,1,Homicide - Criminal,-75.17491364,39.99977301
39,2,2012-12-02,03:49:00,1600 BLOCK W HUNTING PARK AVE,100,1,Homicide - Criminal,-75.15157616,40.01691644
39,2,2012-12-02,15:45:00,1700 BLOCK W ERIE AV,100,1,Homicide - Criminal ,-75.15640991,40.0099744
39,1,2012-12-02,18:47:00,5400 BLOCK WAYNE AVE,100,1,Homicide - Criminal ,-75.17645617,40.0302769
39,3,2012-12-03,04:49:00,1500 BLOCK W ALLEGHENY AV,100,1,Homicide - Criminal ,-75.15609116,40.00197472
39,1,2012-12-10,08:45:00,200 BLOCK W CLAPIER ST,100,1,Homicide - Criminal,-75.16708373,40.02500201
39,2,2012-12-16,20:25:00,3500 BLOCK N 16TH ST,100,1,Homicide - Criminal,-75.15512576,40.00689713
1,1,2013-09-26,22:00:00,2600 BLOCK WOLF ST,100,1,Homicide - Criminal,-75.19044149,39.92436639
2,1,2013-01-24,20:10:00,1300 BLOCK GREEBY ST,100,1,Homicide - Criminal,-75.07843611,40.0426035
2,3,2013-01-25,07:07:00,7200 BLOCK TABOR AV,100,1,Homicide - Gross Negligence,-75.08244581,40.05757416
2,1,2013-05-06,02:20:00,6700 BLOCK CASTOR AVE,100,1,Homicide - Criminal ,-75.07296197,40.04416114
2,1,2013-05-25,06:37:00,1400 BLOCK ROBBINS ST,100,1,Homicide - Justifiable ,-75.07859136,40.03813804
2,2,2013-06-14,23:10:00,5500 BLOCK N HILL CREEK DR,100,1,Homicide - Criminal,-75.11058364,40.03797458
2,2,2013-06-17,00:03:00,E ROOSEVELT BLVD / WHITAKER AVE,100,1,Homicide - Gross Negligence,-75.10613482,40.02929999
2,3,2013-06-23,17:02:00,OXFORD AV / COTTMAN AV,100,1,Homicide - Gross Negligence,-75.08352735,40.06127976
2,2,2013-08-29,01:33:00,400 BLOCK SENTNER ST,100,1,Homicide - Criminal,-75.10540791,40.04264436
2,3,2013-09-27,11:09:00,2100 BLOCK COTTMAN AV,100,1,Homicide - Gross Negligence,-75.06312645,40.04962612
2,3,2013-09-29,02:38:00,7300 BLOCK ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.05462491,40.04473521
2,3,2013-11-23,08:47:00,PRINCETON AV / SUMMERDALE AV,100,1,Homicide - Gross Negligence,-75.0744931,40.0511228
2,3,2013-12-01,00:39:00,2100 BLOCK PRINCETON AVE,100,1,Homicide - Criminal ,-75.06040236,40.04322373
3,3,2013-01-18,18:43:00,600 BLOCK FITZGERALD ST,100,1,Homicide - Criminal,-75.15872284,39.91962409
3,2,2013-03-10,04:36:00,2900 BLOCK S CHRISTOPHER COLUMBUS BLVD,100,1,Homicide - Justifiable ,-75.13876038,39.91065653
3,3,2013-03-28,23:29:00,700 BLOCK MC KEAN ST,100,1,Homicide - Criminal,-75.15796619,39.92414864
3,2,2013-04-18,05:09:00,400 BLOCK VOLLMER ST,100,1,Homicide - Criminal ,-75.15553018,39.91663774
3,2,2013-05-06,22:44:00,1300 BLOCK S 5TH ST,100,1,Homicide - Criminal,-75.15319541,39.93111159
3,1,2013-05-11,03:25:00,200 BLOCK SOUTH ST,100,1,Homicide - Criminal,-75.14721623,39.94133834
3,2,2013-07-13,20:35:00,2300 BLOCK S 05TH ST,100,1,Homicide - Gross Negligence,-75.15565598,39.92001558
3,3,2013-07-29,21:20:00,S BROAD ST / PATTISON AV,100,1,Homicide - Gross Negligence,-75.17414358,39.90544274
3,3,2013-09-26,04:13:00,800 BLOCK WATKINS ST,100,1,Homicide - Criminal,-75.15881434,39.9275466
3,1,2013-11-17,01:28:00,S 02ND ST / SOUTH ST,100,1,Homicide - Criminal,-75.14566968,39.94119042
3,3,2013-11-24,05:31:00,2700 BLOCK S BROAD ST,100,1,Homicide - Gross Negligence,-75.17149447,39.91551104
5,2,2013-08-15,12:58:00,300 BLOCK HERMITAGE ST,100,1,Homicide - Criminal ,-75.2257633,40.03360252
6,2,2013-02-28,23:53:00,100 BLOCK N CHRISTOPHER COLUMBUS BLVD,100,1,Homicide - Criminal,-75.14061341,39.95176115
6,1,2013-04-09,00:47:00,800 BLOCK N 13TH ST,100,1,Homicide - Criminal ,-75.1576357,39.96938679
6,1,2013-06-16,13:36:00,800 BLOCK N 08TH ST,100,1,Homicide - Criminal,-75.1509084,39.96645107
6,1,2013-07-04,02:16:00,600 BLOCK PERTH PL,100,1,Homicide - Criminal,-75.15142175,39.96252206
6,2,2013-09-11,11:47:00,N 07TH ST / RACE ST,100,1,Homicide - Gross Negligence,-75.15112823,39.9548577
6,2,2013-09-14,23:49:00,100 BLOCK N 10TH ST,100,1,Homicide - Criminal,-75.15613827,39.95400976
7,2,2013-02-17,03:44:00,1300 BLOCK GRANT AVE,100,1,Homicide - Gross Negligence,-75.04566551,40.08897473
7,3,2013-03-11,11:07:00,RED LION/BUSTLETON,100,1,Homicide - Gross Negligence,-75.0288846,40.10254425
7,2,2013-03-27,06:11:00,1800 BLOCK MURRAY ST,100,1,Homicide - Gross Negligence,-75.03491909,40.08656832
7,1,2013-04-18,19:54:00,2200 BLOCK RHAWN ST,100,1,Homicide - Criminal ,-75.05089731,40.0589961
7,2,2013-04-24,23:11:00,1100 BLOCK WELSH RD,100,1,Homicide - Gross Negligence,-75.04682227,40.09083162
7,2,2013-05-31,16:05:00,BUSTLETON AV / WINCHESTER AV,100,1,Homicide - Gross Negligence,-75.04389398,40.07755093
7,2,2013-06-27,07:31:00,2300 BLOCK WOODWARD ST,100,1,Homicide - Criminal ,-75.0397819,40.07237851
7,3,2013-08-19,07:22:00,10100 BLOCK NORTHEAST BLVD,100,1,Homicide - Criminal,-75.02344214,40.1053073
7,3,2013-10-03,11:22:00,300 BLOCK BYBERRY RD,100,1,Homicide - Gross Negligence,-75.02185631,40.12747695
7,3,2013-10-21,23:12:00,RED LION RD / HALDEMAN AV,100,1,Homicide - Gross Negligence,-75.01823502,40.09711417
7,3,2013-12-20,06:24:00,10100 BLOCK DEDAKER DR,100,1,Homicide - Criminal,-75.02086596,40.1043753
8,1,2013-01-19,02:25:00,9000 BLOCK TORRESDALE AVE,100,1,Homicide - Gross Negligence,-75.00387161,40.04785517
8,3,2013-01-20,04:16:00,WOODHAVEN RD  / KNIGHTS RD,100,1,Homicide - Gross Negligence,-74.97194676,40.08690044
8,3,2013-01-29,18:16:00,12800 BLOCK KNIGHTS RD,100,1,Homicide - Gross Negligence,-74.95874145,40.0968335
8,1,2013-06-12,11:16:00,8000 BLOCK ALBION ST,100,1,Homicide - Gross Negligence,-75.03216254,40.05359905
8,1,2013-08-06,01:38:00,2800 BLOCK SEBRING RD,100,1,Homicide - Criminal,-75.0254915,40.06136268
8,1,2013-08-07,03:07:00,2800 BLOCK SEBRING RD,100,1,Homicide - Criminal,-75.0254915,40.06136268
8,1,2013-09-14,23:51:00,ASHBURNER ST / STATE RD,100,1,Homicide - Gross Negligence,-75.01131404,40.03705031
8,3,2013-10-07,16:02:00,PLAZA DR / E ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.00640284,40.10176835
8,1,2013-10-12,22:05:00, 8301 STATE RD,100,1,Homicide - Gross Negligence,-75.01677945,40.03398247
8,3,2013-10-14,04:31:00,15000 BLOCK E ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-74.98749193,40.11406498
8,3,2013-10-26,12:36:00,11300 BLOCK NORCOM RD,100,1,Homicide - Gross Negligence,-75.00493547,40.09266657
8,1,2013-11-01,02:35:00,4300 BLOCK RHAWN ST,100,1,Homicide - Criminal,-75.02697016,40.03874066
8,1,2013-12-20,17:12:00,TORRESDALE AV / LINDEN AV,100,1,Homicide - Gross Negligence,-74.9998796,40.05041183
9,3,2013-01-20,19:42:00,N CARLISLE ST / OGDEN ST,100,1,Homicide - Criminal,-75.16070343,39.96970856
9,3,2013-03-19,12:18:00,BOAT HOUSE ROW @ 810 KELLY DR,100,1,Homicide - Gross Negligence,-75.18520839,39.96940558
9,2,2013-03-31,19:51:00,1800 BLOCK BUTTONWOOD ST,100,1,Homicide - Criminal,-75.16849293,39.96257825
9,3,2013-04-10,23:24:00,1700 BLOCK WYLIE ST,100,1,Homicide - Criminal,-75.16600183,39.96972521
9,3,2013-06-24,22:50:00,800 BLOCK PERKIOMEN ST,100,1,Homicide - Criminal,-75.16563831,39.96885621
9,3,2013-07-28,22:55:00, 810 KELLY DR,100,1,Homicide - Gross Negligence,-75.18520839,39.96940558
9,2,2013-10-01,02:43:00,1400 BLOCK JOHN F KENNEDY BLVD,100,1,Homicide - Criminal,-75.16449488,39.95349904
9,1,2013-10-11,06:17:00,S 22ND ST / CHESTNUT ST,100,1,Homicide - Gross Negligence,-75.17700382,39.95250313
9,3,2013-10-11,09:29:00,800 BLOCK KELLY DRIVE,100,1,Homicide - Gross Negligence,-75.18520839,39.96940558
9,2,2013-11-27,08:58:00,2100 BLOCK MARKET ST,100,1,Homicide - Gross Negligence,-75.17662055,39.95396984
9,2,2013-11-27,08:58:00,2100 BLOCK MARKET ST,100,1,Homicide - Gross Negligence,-75.17662055,39.95396984
9,2,2013-11-27,08:58:00,2100 BLOCK MARKET ST,100,1,Homicide - Gross Negligence,-75.17662055,39.95396984
9,2,2013-11-27,08:58:00,2100 BLOCK MARKET ST,100,1,Homicide - Gross Negligence,-75.17662055,39.95396984
9,2,2013-11-27,08:59:00,2100 BLOCK MARKET ST,100,1,Homicide - Gross Negligence,-75.17662055,39.95396984
9,2,2013-11-27,09:07:00,2100 BLOCK MARKET ST,100,1,Homicide - Gross Negligence,-75.17662055,39.95396984
12,4,2013-01-21,05:12:00,900 BLOCK S CONESTOGA ST,100,1,Homicide - Criminal,-75.2312623,39.9453735
12,1,2013-03-04,20:26:00,7700 BLOCK BUIST AV,100,1,Homicide - Criminal,-75.24626704,39.90740748
12,4,2013-03-29,12:10:00,5500 BLOCK REGENT ST,100,1,Homicide - Criminal,-75.2243107,39.93802408
12,3,2013-04-06,04:36:00,5300 BLOCK GLENMORE AV,100,1,Homicide - Criminal ,-75.21546037,39.93534149
12,4,2013-04-12,17:13:00,1200 BLOCK S 52ND ST,100,1,Homicide - Criminal,-75.22094861,39.942337
12,2,2013-04-24,07:31:00,5900 BLOCK SPRINGFIELD AVE,100,1,Homicide - Criminal,-75.23167894,39.93532067
12,3,2013-04-25,16:49:00,6500 BLOCK LINMORE AVE,100,1,Homicide - Criminal,-75.23317213,39.92397641
12,2,2013-05-09,21:55:00,7000 BLOCK PASCHALL AVE,100,1,Homicide - Justifiable ,-75.24148595,39.91875261
12,3,2013-05-18,09:30:00,5900 BLOCK ELMWOOD AV,100,1,Homicide - Gross Negligence,-75.2219755,39.92801401
12,4,2013-05-22,00:46:00,5500 BLOCK BROOMALL ST,100,1,Homicide - Criminal,-75.23145887,39.94469736
12,1,2013-06-05,21:04:00,HOG ISLAND RD  / FORT MIFFLIN RD,100,1,Homicide - Gross Negligence,-75.21582785,39.87503164
12,4,2013-07-01,01:54:00,1600 BLOCK S FRAZIER ST,100,1,Homicide - Criminal,-75.22724757,39.93765342
12,2,2013-07-13,07:15:00,2000 BLOCK S SIMPSON ST,100,1,Homicide - Criminal,-75.23550254,39.92734496
12,3,2013-07-16,02:52:00,2200 BLOCK S 56TH ST,100,1,Homicide - Criminal ,-75.21853738,39.93170094
12,4,2013-08-10,16:42:00,5100 BLOCK REGENT ST,100,1,Homicide - Criminal,-75.21847347,39.94187407
12,3,2013-09-04,21:43:00,6100 BLOCK BUIST AV,100,1,Homicide - Criminal,-75.22343156,39.92485851
12,1,2013-09-10,14:38:00,2600 BLOCK CARROLL ST,100,1,Homicide - Justifiable ,-75.23317925,39.91737856
12,4,2013-09-25,19:19:00,1600 BLOCK S 57TH ST,100,1,Homicide - Criminal,-75.23106057,39.93991916
12,3,2013-09-30,03:47:00,1900 BLOCK S 55TH ST,100,1,Homicide - Criminal ,-75.2192119,39.93437759
12,4,2013-10-06,19:00:00,1100 BLOCK S 54TH ST,100,1,Homicide - Criminal,-75.22685038,39.94293867
12,3,2013-10-16,11:27:00,2300 BLOCK S 63RD ST,100,1,Homicide - Criminal,-75.23054357,39.92635318
12,4,2013-10-29,02:30:00,5700 BLOCK BELMAR ST,100,1,Homicide - Criminal,-75.22902924,39.93796568
14,1,2013-01-10,14:10:00,800 BLOCK E STAFFORD ST,100,1,Homicide - Criminal,-75.16450402,40.04703417
14,4,2013-02-01,11:24:00,900 BLOCK E MOUNT AIRY AV,100,1,Homicide - Gross Negligence,-75.18079632,40.06996426
14,1,2013-03-27,05:16:00,6800 BLOCK OGONTZ AVE,100,1,Homicide - Criminal,-75.14935592,40.05861062
14,1,2013-04-17,23:56:00,1400 BLOCK E SHARPNACK ST,100,1,Homicide - Criminal,-75.16349785,40.0712135
14,1,2013-04-26,15:22:00,7300 BLOCK N 20TH ST,100,1,Homicide - Criminal,-75.15045594,40.06736434
14,1,2013-05-21,21:28:00,6900 BLOCK STENTON AVE,100,1,Homicide - Criminal,-75.15891379,40.05584254
14,1,2013-05-22,20:47:00,5600 BLOCK DEVON ST,100,1,Homicide - Justifiable ,-75.16011511,40.04673276
14,1,2013-06-20,12:47:00,900 BLOCK CHURCH LN,100,1,Homicide - Criminal,-75.15882633,40.04501363
14,1,2013-06-21,23:14:00,1400 BLOCK E WALNUT LN,100,1,Homicide - Criminal,-75.16063261,40.05683299
14,3,2013-06-25,16:38:00,LINCOLN DR / MORRIS ST,100,1,Homicide - Gross Negligence,-75.18840742,40.03497652
14,1,2013-07-09,21:48:00,7200 BLOCK OGONTZ AVE,100,1,Homicide - Criminal,-75.15371611,40.06435519
14,2,2013-07-18,00:17:00,0 BLOCK E WISTER ST,100,1,Homicide - Criminal,-75.1649539,40.03001083
14,2,2013-07-22,19:50:00,200 BLOCK MONTANA ST,100,1,Homicide - Justifiable ,-75.18110324,40.05294675
14,2,2013-08-12,20:53:00,5500 BLOCK CHEW AVE,100,1,Homicide - Criminal,-75.16138512,40.04330986
14,1,2013-09-09,15:28:00,7300 BLOCK SOMMERS RD,100,1,Homicide - Criminal ,-75.15481684,40.06630082
14,2,2013-10-22,01:42:00,6600 BLOCK ROSS ST,100,1,Homicide - Criminal,-75.18272005,40.05252458
14,1,2013-10-23,00:39:00,6900 BLOCK N 15TH ST,100,1,Homicide - Criminal,-75.14222914,40.05848669
14,1,2013-12-06,20:49:00,2300 BLOCK W CHELTENHAM AV,100,1,Homicide - Gross Negligence,-75.15594495,40.07275189
14,3,2013-12-09,21:02:00,5500 BLOCK WAYNE AVE,100,1,Homicide - Criminal ,-75.17670794,40.03052212
